exp,file_num,t_entry,motion_pre,arrival_calls,mean,std,p05,p25,dark_abs,skew
504,182,126.8368,0.0,0,114.94465637207033,58.41826629638672,14.0,73.0,0.2014338541666666,-0.1176340505480766
504,191,264.1583,0.0018190156599552,10,107.0606689453125,54.95451736450195,12.0,67.0,0.207325,-0.0097215669229626
504,203,42.4208,0.0,2,115.33158111572266,58.08094024658203,13.0,71.0,0.1948739583333333,-0.1961977332830429
505,6,203.3335,0.0,0,109.4469985961914,56.94027328491211,12.0,66.0,0.22381875,-0.0674976035952568
505,11,56.775,0.0,0,106.1284408569336,56.05897521972656,12.0,64.0,0.2276317708333333,0.0333285070955753
505,17,256.112,0.0006682326621923,4,104.10478973388672,55.597293853759766,11.0,64.0,0.22619375,0.0781605392694473
505,48,162.2812,0.0007380313199105,6,101.6072006225586,57.79955673217773,11.0,56.0,0.2732,0.1663482338190078
505,76,153.8076,0.0001729306487695,0,100.17894744873048,55.126426696777344,10.0,58.0,0.2568338541666666,0.1777528077363968
505,87,8.8692,0.0005597315436241,8,106.99713897705078,56.344364166259766,12.0,64.0,0.2329416666666666,-0.0115849813446402
505,121,50.275,0.000296644295302,12,99.61956787109376,54.45229721069336,10.0,58.0,0.258959375,0.1196198984980583
505,130,71.9896,1.2080536912751678e-05,5,107.4354476928711,55.73569488525391,12.0,66.0,0.2242932291666666,-0.0489570684731006
505,139,234.8665,9.17225950782998e-06,0,102.76044464111328,56.47175979614258,11.0,60.0,0.2479848958333333,0.1505880951881408
505,160,312.9173,0.002079418344519,0,107.34552001953124,55.809356689453125,12.0,66.0,0.2120515625,0.0067273285239934
505,183,109.0674,4.47427293064877e-07,0,116.15373229980467,59.64620590209961,12.0,73.0,0.1931604166666666,-0.080339029431343
506,8,101.8569,4.026845637583893e-06,0,102.95276641845705,54.47622680664063,11.0,64.0,0.231225,0.0726944580674171
506,19,187.6232,0.0,2,110.5011978149414,56.07151412963867,12.0,68.0,0.2110989583333333,-0.1383829861879348
506,30,81.9304,0.0,0,110.16769409179688,56.698123931884766,12.0,67.0,0.2191958333333333,-0.0878868848085403
506,41,173.8192,0.0029510067114093,5,110.14571380615234,56.01680374145508,12.0,70.0,0.2029244791666666,-0.0814744979143142
506,55,245.6099,8.366890380313198e-05,4,107.58103942871094,57.9500732421875,12.0,61.0,0.2413828125,-0.0176626294851303
506,68,116.6648,0.0003020134228187,6,102.33757019042967,54.23720550537109,10.0,63.0,0.2303541666666666,0.0866787731647491
508,38,236.2109,0.0,0,106.0978012084961,56.19169616699219,11.0,64.0,0.2262635416666666,0.0345897562801837
508,55,261.2068,0.0010496644295302,5,104.2800521850586,56.38086318969727,11.0,60.0,0.2458552083333333,0.0562080852687358
508,58,206.5885,0.0025619686800894,7,99.01903533935548,55.8599967956543,9.0,58.0,0.2618442708333333,0.2072814404964447
508,83,305.4499,9.619686800894856e-06,1,106.8861312866211,55.7099723815918,11.0,66.0,0.219184375,-0.0055377958342432
509,5,326.1168,0.0006507829977628,4,106.56279754638672,56.80720901489258,11.0,64.0,0.2243494791666666,0.0439930818974971
510,5,147.3732,0.0003295302013422,0,105.46263122558594,55.00619125366211,11.0,64.0,0.2310369791666666,-0.0267953630536794
511,0,197.8947,0.002693288590604,1,109.5920181274414,56.603782653808594,12.0,64.0,0.22935625,-0.0993686765432357
511,13,210.9883,1.3422818791946309e-06,0,113.56551361083984,56.034698486328125,12.0,72.0,0.1823541666666666,-0.19115050137043
512,14,195.8241,0.0001590604026845,5,107.44843292236328,56.42135620117188,12.0,64.0,0.2276223958333333,-0.0330191850662231
512,45,216.8327,0.0012407158836689,3,104.91075134277344,52.82430648803711,11.0,70.0,0.208828125,-0.0307022985070943
512,58,7.7238,5.145413870246085e-05,1,108.6229019165039,55.555755615234375,12.0,67.0,0.2218598958333333,-0.0718955174088478
512,90,264.4086,0.0011729306487695,4,107.6900863647461,55.10176849365234,12.0,67.0,0.2122380208333333,-0.0395323187112808
512,97,2.7612,0.0028069351230425,0,107.72476196289062,57.55538177490234,12.0,65.0,0.2256510416666666,0.0861579030752182
512,105,305.5108,3.48993288590604e-05,0,105.96269989013672,56.38051986694336,11.0,65.0,0.2270885416666666,0.1277851313352584
512,113,287.4776,0.0,2,115.26156616210938,56.52537536621094,12.0,73.0,0.1950895833333333,-0.2582318186759949
513,21,245.5415,9.642058165548098e-05,13,104.75370025634766,53.288116455078125,11.0,66.0,0.2195338541666666,-0.0358193665742874
513,42,272.1293,0.0,8,112.80545043945312,55.97013473510742,12.0,72.0,0.1996447916666666,-0.1873521506786346
513,49,209.6329,0.0002255033557046,2,104.83421325683594,54.01224136352539,11.0,65.0,0.2216489583333333,-0.0106479488313198
513,53,341.0457,0.0,1,113.5315170288086,55.00747680664063,12.0,74.0,0.1865364583333333,-0.2317583560943603
513,60,289.0346,0.0007134228187919,1,110.51583099365234,56.28375244140625,12.0,67.0,0.2100265625,-0.0927985534071922
513,70,343.2037,0.0001653243847874,0,113.20728302001952,55.65056228637695,12.0,72.0,0.1933942708333333,-0.2109490782022476
513,91,279.0129,0.0035979865771812,13,106.42529296875,52.60967254638672,11.0,70.0,0.1974635416666666,-0.0842922702431678
513,103,327.5306,0.0027286353467561,1,110.99036407470705,58.48312377929688,12.0,66.0,0.2215828125,-0.0135820396244525
513,108,214.7367,0.0025926174496644,0,114.68436431884766,62.00340270996094,12.0,65.0,0.2300338541666666,-0.043893352150917
513,136,306.2793,0.0,0,113.44988250732422,55.19091796875,12.0,73.0,0.1864213541666666,-0.2260800004005432
513,142,109.7057,0.0012270693512304,3,111.8846435546875,55.6934928894043,12.0,71.0,0.1989109375,-0.1475836634635925
513,171,246.1408,0.0,0,118.9216079711914,57.262054443359375,14.0,78.0,0.1818520833333333,-0.3322118520736694
513,174,286.4194,4.47427293064877e-06,1,118.35565185546876,59.371185302734375,14.0,71.0,0.1970078125,-0.232812687754631
513,179,124.2099,1.5659955257270692e-06,0,123.4632797241211,59.40066909790039,14.0,79.0,0.1794911458333333,-0.3810178935527801
513,185,74.6796,0.0009731543624161,6,113.3974151611328,56.56294631958008,12.0,71.0,0.2022239583333333,-0.1812455356121063
514,10,170.1708,0.0031046979865771,13,109.127197265625,54.120697021484375,12.0,70.0,0.1961119791666666,-0.1040288656949997
514,14,269.6657,0.0009407158836689,4,112.61334228515624,54.88408660888672,12.0,72.0,0.1870442708333333,-0.2177070081233978
515,0,332.4663,0.0022872483221476,10,108.51454162597656,55.42289733886719,12.0,68.0,0.2089984375,-0.0353221893310546
515,12,240.7643,0.0,7,115.38465118408205,56.17583465576172,12.0,75.0,0.1825203125,-0.2321565598249435
515,16,324.6592,0.0001145413870246,5,107.95381927490234,56.56485748291016,12.0,65.0,0.2226104166666666,0.0283089056611061
516,2,96.9553,2.237136465324385e-06,1,110.00056457519533,54.25312805175781,12.0,70.0,0.195203125,-0.1429580003023147
516,4,344.0478,2.6845637583892617e-06,3,111.71001434326172,55.71139144897461,12.0,71.0,0.1948317708333333,-0.1331498920917511
516,7,129.4555,0.0,2,113.96953582763672,55.49762344360352,12.0,73.0,0.1824786458333333,-0.2418917566537857
517,2,36.9911,0.0022096196868008,12,101.01171875,52.962623596191406,10.0,64.0,0.222296875,0.1565590947866439
517,16,282.3788,0.0,1,114.4769058227539,56.483036041259766,12.0,73.0,0.1843536458333333,-0.2050076872110366
517,31,201.3814,0.0003360178970917,4,101.6931610107422,52.48431396484375,10.0,65.0,0.2167255208333333,0.0867129787802696
517,61,111.4721,0.0018393736017897,6,108.02738189697266,55.90094757080078,11.0,66.0,0.2231651041666666,-0.0627732500433921
517,82,189.0944,1.4988814317673376e-05,4,101.09410095214844,54.32975006103516,10.0,63.0,0.2300119791666666,0.1550006568431854
517,90,64.8885,0.0024024608501118,12,109.00543212890624,55.66290664672852,11.0,67.0,0.1979354166666666,-0.0644264444708824
517,94,188.8198,0.0,0,114.05792236328124,55.85307312011719,12.0,73.0,0.1854859375,-0.2447931766510009
517,106,171.321,9.619686800894858e-06,8,112.18841552734376,55.85307693481445,12.0,71.0,0.1935776041666666,-0.1989906132221222
517,117,279.4449,0.0,0,113.64234924316406,56.34101486206055,12.0,72.0,0.1953473958333333,-0.2189466953277588
517,122,199.0824,0.0009116331096196,3,108.69890594482422,55.53728866577149,11.0,67.0,0.2094739583333333,-0.0720032826066017
517,125,257.4136,0.0033782997762863,1,103.27490234375,56.138179779052734,10.0,61.0,0.2395953125,0.1680554896593094
517,131,42.2881,0.0021689038031319,7,103.37123107910156,55.62218475341797,10.0,63.0,0.2311791666666666,0.1331164836883545
517,139,185.7677,0.0025733780760626,1,101.75105285644533,55.713645935058594,10.0,58.0,0.255603125,0.1047863215208053
517,160,329.3345,2.460850111856824e-06,4,107.02637481689452,54.02824401855469,11.0,68.0,0.2007057291666666,-0.0421711094677448
517,167,274.3884,0.0001335570469798,7,103.2889175415039,55.70610809326172,10.0,61.0,0.24343125,0.1012270003557205
517,177,102.8194,0.0002926174496644,6,110.8871841430664,55.08267593383789,11.0,71.0,0.1947213541666666,-0.1588441133499145
517,180,75.2317,0.0012076062639821,5,102.22453308105467,53.98362350463867,10.0,62.0,0.2373473958333333,0.0398739390075206
517,191,118.6749,0.0012288590604026,12,107.65789794921876,54.25006103515625,11.0,68.0,0.2063635416666666,-0.0874453410506248
517,193,349.8853,2.6845637583892617e-06,1,106.1821517944336,55.49274826049805,11.0,65.0,0.2236838541666666,-0.0246558878570795
518,1,136.6559,0.0028975391498881,4,105.6759262084961,53.38197708129883,11.0,67.0,0.2064640625,-0.0567998737096786
518,4,54.2332,6.97986577181208e-05,0,108.39216613769533,54.30840301513672,11.0,68.0,0.2022890625,-0.1274719089269638
518,7,109.8893,1.7897091722595078e-06,2,107.15160369873048,53.81827926635742,11.0,68.0,0.2044609375,-0.0942858383059501
518,9,27.1306,0.0,1,106.68407440185548,53.288230895996094,11.0,68.0,0.2027572916666666,-0.0923268422484397
518,16,313.8747,0.0,1,112.27491760253906,55.364479064941406,11.0,72.0,0.1896916666666666,-0.2255123257637024
518,24,273.9581,0.0020532438478747,6,106.11820220947266,55.00459289550781,11.0,67.0,0.2061520833333333,0.0070248981937766
519,7,193.6055,1.8568232662192395e-05,7,97.65135955810548,52.795188903808594,8.0,63.0,0.2341588541666666,0.2173904329538345
519,24,107.6869,0.0009232662192393,0,99.08580780029295,53.03549575805664,9.0,63.0,0.2342489583333333,0.1640101671218872
519,41,149.2575,0.002572706935123,5,103.84510040283205,57.5863037109375,11.0,59.0,0.2502192708333333,0.1326839625835418
519,56,209.9784,0.0014328859060402,12,102.0705795288086,56.05921173095703,10.0,60.0,0.2465739583333333,0.1396474093198776
519,79,286.4541,0.0013930648769574,14,106.76097869873048,54.14349365234375,11.0,68.0,0.19935625,-0.0454772859811782
519,85,161.0143,9.619686800894856e-06,3,102.03295135498048,54.31224822998047,10.0,61.0,0.2405557291666666,0.0595765598118305
519,92,76.8715,0.0018485458612975,3,103.52806854248048,53.21400833129883,10.0,67.0,0.2034932291666666,0.0845352113246917
519,110,156.621,0.0025255033557046,1,109.76177978515624,54.57715225219727,11.0,72.0,0.1870416666666666,-0.1088500767946243
519,114,69.8919,0.0005163310961968,6,108.84062957763672,55.098751068115234,11.0,70.0,0.1969723958333333,-0.0803412497043609
519,121,20.8389,0.0022154362416107,1,107.58650207519533,55.18363571166992,11.0,67.0,0.2110229166666666,-0.0590370744466781
519,129,325.3687,0.0,2,113.95024871826172,57.1401596069336,12.0,72.0,0.1866385416666666,-0.1733516901731491
519,141,180.6242,0.003293736017897,1,105.8407745361328,54.23303985595703,11.0,66.0,0.2114776041666666,-0.0271611232310533
519,151,287.0471,0.0001740492170022,0,109.50334167480467,56.42041397094727,11.0,66.0,0.2185666666666666,-0.08696810901165
519,187,350.81,0.0013125279642058,0,104.1167221069336,54.64680099487305,10.0,66.0,0.2140078125,0.0818773955106735
519,193,51.9308,0.0009800894854586,5,106.69711303710938,55.78927230834961,11.0,65.0,0.2222296875,-0.0141776716336607
519,206,293.3612,8.501118568232662e-06,0,112.30653381347656,55.9032096862793,12.0,71.0,0.1981541666666666,-0.1995525807142257
520,3,282.0458,0.0015181208053691,0,113.179931640625,57.32184600830078,11.0,70.0,0.1996520833333333,-0.1945553570985794
521,1,122.2116,0.0018440715883668,5,102.21660614013672,56.69408416748047,10.0,61.0,0.2415067708333333,0.1473684608936309
521,15,48.5407,1.1409395973154363e-05,0,111.85033416748048,59.85316848754883,11.0,64.0,0.2348854166666666,-0.1134062558412551
521,52,134.0752,2.9082774049217005e-06,2,107.37276458740234,56.19205474853516,11.0,67.0,0.216271875,-0.0188916232436895
522,12,341.8529,0.0032706935123042,4,111.29371643066406,55.02077865600586,11.0,74.0,0.1821895833333333,-0.1692226380109787
525,11,135.8236,7.38255033557047e-06,0,108.44913482666016,55.812644958496094,10.0,67.0,0.2145364583333333,-0.1482632309198379
526,5,1.3326,0.0017762863534675,4,113.7872085571289,59.03102493286133,11.0,67.0,0.2157098958333333,-0.2074477225542068
526,9,106.898,0.0,0,116.6895523071289,56.50269317626953,11.0,78.0,0.17496875,-0.3731340765953064
526,14,171.5436,2.237136465324385e-07,0,113.4984893798828,57.5262565612793,11.0,72.0,0.1942515625,-0.2426236122846603
526,16,227.6442,6.711409395973154e-07,0,117.20619201660156,60.5467529296875,11.0,72.0,0.2026401041666666,-0.1985580623149871
526,24,176.8184,0.0,0,120.92176055908205,59.76653289794922,12.0,79.0,0.1803052083333333,-0.361151784658432
526,32,277.8972,0.0,0,123.58078002929688,61.12546157836914,12.0,79.0,0.1825505208333333,-0.3952281475067138
526,40,173.9438,0.0,0,119.12316131591795,59.00485229492188,11.0,79.0,0.1807671875,-0.3093069493770599
526,71,60.5583,0.0017637583892617,10,106.82474517822266,59.00067138671875,10.0,64.0,0.2317416666666666,0.103543072938919
526,93,235.7955,0.0009838926174496,3,111.36851501464844,57.78178787231445,10.0,73.0,0.1918510416666666,-0.0405163988471031
527,0,126.3328,0.0022507829977628,4,110.5989990234375,58.21592330932617,10.0,70.0,0.1970526041666666,-0.0346745364367961
529,3,333.79,4.675615212527965e-05,4,112.26950073242188,57.83398818969727,10.0,72.0,0.1945645833333333,-0.1561048179864883
530,7,131.3372,3.3557046979865773e-06,2,111.3892822265625,56.78606414794922,10.0,74.0,0.1998932291666666,-0.1601790338754654
532,2,214.3586,0.0026022371364653,0,98.56031799316406,53.28023910522461,8.0,64.0,0.2299458333333333,0.1676714867353439
534,4,352.2731,0.0001617449664429,2,108.5779037475586,55.44645690917969,11.0,71.0,0.2076796875,-0.0492895543575286
535,0,225.3254,0.0,7,100.96676635742188,56.0601692199707,9.0,61.0,0.2394286458333333,0.2039898037910461
535,25,148.9931,0.00095548098434,0,104.79225158691406,56.1370735168457,10.0,65.0,0.2222583333333333,0.0695947259664535
541,4,112.2441,4.899328859060403e-05,4,102.71156311035156,54.41606140136719,10.0,66.0,0.2170973958333333,0.0933897346258163
541,8,303.745,5.369127516778524e-06,6,106.82611846923828,55.91691970825195,11.0,66.0,0.2272411458333333,-0.0157536957412958
541,19,314.738,5.1454138702460855e-06,0,109.67839813232422,56.54752731323242,11.0,70.0,0.2119286458333333,-0.0846014693379402
544,13,75.4211,0.0004465324384787,2,106.74612426757812,55.33046340942383,11.0,66.0,0.2253375,-0.0355659686028957
544,18,259.6968,0.0006610738255033,0,106.18915557861328,55.4770736694336,11.0,64.0,0.2273536458333333,-0.0172416716814041
545,35,161.5019,3.691275167785235e-05,12,97.22968292236328,54.9096794128418,8.0,59.0,0.2555395833333333,0.2835633158683777
545,75,67.8877,0.0015434004474272,13,98.27174377441406,54.0246696472168,8.0,59.0,0.254334375,0.1854445934295654
545,85,49.1618,0.000682774049217,10,102.38294219970705,55.316314697265625,9.0,65.0,0.22473125,0.1435993164777755
545,109,72.6343,2.237136465324385e-06,0,109.2732925415039,56.635009765625,11.0,73.0,0.20456875,-0.0260481853038072
545,127,66.0547,0.0003778523489932,0,105.15426635742188,54.35734939575195,10.0,68.0,0.2144145833333333,0.0079715671017766
545,164,118.1149,0.0019228187919463,4,96.72943878173828,54.38093948364258,8.0,59.0,0.2521651041666666,0.2864894270896911
545,169,297.6693,0.0002098434004474,1,97.78343200683594,54.43582534790039,8.0,59.0,0.2521796875,0.2470377832651138
545,171,181.4609,0.001086577181208,10,97.45748138427734,54.16629409790039,8.0,60.0,0.2486171875,0.2657462060451507
545,175,231.5605,0.0001512304250559,10,101.41395568847656,55.00544738769531,9.0,61.0,0.2357994791666666,0.1354745775461197
545,178,325.4337,0.000131543624161,8,104.27696990966795,55.66640472412109,10.0,66.0,0.2241109375,0.1170273348689079
548,1,7.5693,0.0031393736017897,4,103.79308319091795,55.19841766357422,10.0,64.0,0.2317390625,0.0445395223796367
548,4,243.819,0.0002398210290827,0,104.56488800048828,56.22726058959961,10.0,61.0,0.2445536458333333,0.0694664642214775
548,90,204.4842,0.0019217002237136,2,108.14906311035156,57.68768310546875,11.0,68.0,0.1994427083333333,0.1037594228982925
548,115,219.7227,0.0003228187919463,1,108.7970199584961,55.3195686340332,12.0,70.0,0.2061635416666666,-0.06548672914505
548,116,97.0503,2.6398210290827744e-05,0,109.95528411865234,55.89519882202149,12.0,68.0,0.2053630208333333,-0.0956063121557235
548,128,74.4885,8.948545861297539e-07,0,109.00025177001952,57.21730041503906,12.0,70.0,0.2120088541666666,0.0267578363418579
548,153,309.6261,1.2975391498881432e-05,9,101.56490325927734,54.92161560058594,10.0,63.0,0.2331322916666666,0.1717240959405899
548,157,282.513,0.0006501118568232,0,108.3024673461914,55.93974685668945,11.0,68.0,0.212978125,0.0022577170748263
549,4,251.8742,0.0005953020134228,8,103.26385498046876,56.44411849975586,10.0,60.0,0.2480130208333333,0.1186000108718872
549,15,321.7816,0.0008608501118568,0,104.2042007446289,56.4234619140625,11.0,59.0,0.2553276041666666,0.0788523107767105
550,4,240.9375,0.0001702460850111,12,106.45233154296876,56.599754333496094,11.0,61.0,0.2410276041666666,0.0152869084849953
550,37,311.0105,0.0024666666666666,0,113.55941009521484,59.63343811035156,12.0,67.0,0.2198098958333333,-0.1029717549681663
552,40,270.0148,2.393736017897092e-05,4,96.4306869506836,54.67979431152344,8.0,53.0,0.2857739583333333,0.2406421601772308
552,91,12.6897,5.503355704697987e-05,7,97.69723510742188,55.84837341308594,9.0,57.0,0.26966875,0.28131964802742
555,11,148.5553,0.00168322147651,5,99.5042495727539,54.11098098754883,9.0,57.0,0.2626359375,0.1291000097990036
555,39,115.6509,0.0002541387024608,9,95.68595123291016,54.47208404541016,8.0,58.0,0.2590765625,0.3459049165248871
555,51,182.6327,2.147651006711409e-05,15,96.23501586914062,54.89357376098633,8.0,56.0,0.2715817708333333,0.30635866522789
555,87,85.9997,0.002276062639821,6,95.0275421142578,54.96435928344727,8.0,56.0,0.275540625,0.3760933876037597
555,93,282.7814,2.237136465324385e-06,1,97.21588134765624,54.99485778808594,8.0,58.0,0.2656984375,0.289984792470932
555,130,286.6108,4.720357941834452e-05,0,110.0514678955078,57.70001602172852,11.0,68.0,0.2209005208333333,-0.0119076697155833
555,189,80.1797,0.0003080536912751,4,103.75155639648438,57.629188537597656,11.0,59.0,0.2504630208333333,0.1880887001752853
557,66,52.5341,3.4675615212527964e-05,0,102.3936996459961,56.51692199707031,10.0,59.0,0.2525807291666667,0.1038893163204193
559,8,130.6704,0.0014082774049217,3,103.08338165283205,56.7549934387207,10.0,58.0,0.2623526041666666,0.0833005532622337
560,5,132.5231,0.0010136465324384,0,103.4087142944336,57.584075927734375,10.0,53.0,0.2796895833333333,0.0498464107513427
565,29,290.3384,0.0001514541387024,0,107.2567138671875,58.01261520385742,10.0,59.0,0.2521859375,-0.0571290664374828
565,33,14.3551,5.302013422818792e-05,8,105.13481903076172,57.210723876953125,10.0,60.0,0.2484380208333333,0.0135848177596926
565,34,87.8149,0.0007288590604026,3,103.94731903076172,56.63983917236328,10.0,61.0,0.2435760416666666,0.0618372000753879
565,93,21.0028,1.5659955257270695e-05,8,103.71808624267578,57.65522003173828,10.0,58.0,0.2608619791666666,0.0880453959107399
565,94,63.4233,3.355704697986577e-05,4,104.82568359375,57.87995529174805,10.0,58.0,0.2584276041666666,0.0577927306294441
565,96,196.0902,0.0010539149888143,7,103.88345336914062,57.3931999206543,10.0,58.0,0.2582692708333333,0.0840284377336502
565,100,115.4823,9.507829977628635e-05,4,105.85547637939452,57.62778854370117,10.0,60.0,0.2481578125,0.029125478118658
565,116,36.6014,0.0001534675615212,0,107.3997802734375,57.46192169189453,10.0,61.0,0.2400489583333333,-0.0343573577702045
565,158,254.6855,0.001021029082774,7,100.65492248535156,57.38698196411133,9.0,58.0,0.2574864583333333,0.2118464410305023
492,6,266.4432,0.0,0,137.96200561523438,70.9644546508789,16.0,81.0,0.1682,-0.3106682300567627
492,12,131.8405,0.0,3,137.9237060546875,71.25071716308594,16.0,78.0,0.1797927083333333,-0.3290014266967773
493,8,189.7599,0.001707158836689,2,127.1517562866211,69.27623748779297,14.0,68.0,0.2172171875,-0.1739106923341751
493,14,55.11,0.0027753914988814,0,125.31198120117188,65.01848602294922,14.0,73.0,0.19349375,-0.2286180406808853
493,16,98.6745,3.3557046979865773e-06,7,129.6318359375,67.49497985839844,15.0,72.0,0.1938260416666666,-0.2666341960430145
493,28,56.3483,0.0032136465324384,9,129.53538513183594,67.5040054321289,15.0,73.0,0.1988520833333333,-0.2722167074680328
493,39,6.8181,0.0015100671140939,9,115.92267608642578,64.16388702392578,12.0,64.0,0.2359494791666666,-0.0374294072389602
493,50,35.1795,0.0025026845637583,11,118.92416381835938,63.24622344970703,12.0,67.0,0.2120322916666666,-0.1197704896330833
493,86,142.9522,0.0010825503355704,7,124.41961669921876,66.10466766357422,14.0,68.0,0.2105791666666666,-0.2093831896781921
493,98,96.3965,0.0007534675615212,7,116.88216400146484,62.07668685913086,12.0,65.0,0.2211989583333333,-0.1225734055042266
493,114,285.99,0.0018961968680089,0,119.5582046508789,60.84819030761719,12.0,73.0,0.1895729166666666,-0.2231512665748596
493,118,162.8922,0.0001733780760626,1,119.49542236328124,60.84160232543945,12.0,73.0,0.1886098958333333,-0.2245150804519653
494,1,126.2362,0.0016456375838926,0,117.51739501953124,62.60105895996094,12.0,71.0,0.19944375,-0.078089989721775
494,19,356.381,0.0004988814317673,0,117.33992767333984,62.571380615234375,12.0,66.0,0.2177895833333333,-0.1132198050618171
494,31,246.3468,0.0,0,121.0540008544922,64.91498565673828,12.0,71.0,0.204471875,-0.1296125203371048
494,45,11.0741,2.975391498881431e-05,8,111.04605102539062,60.52740478515625,11.0,65.0,0.2296807291666666,0.0036390386521816
496,3,276.7652,0.003493736017897,7,117.6471176147461,64.18540954589844,14.0,64.0,0.2388463541666666,-0.1313865184783935
496,9,352.1606,2.237136465324385e-07,0,114.59107971191406,60.202972412109375,12.0,65.0,0.2316770833333333,-0.1884507834911346
497,6,96.6316,0.0020085011185682,15,112.7614517211914,61.56364059448242,12.0,63.0,0.2345776041666666,-0.0401875153183937
497,24,41.4056,0.0029923937360178,2,115.20033264160156,57.887306213378906,12.0,73.0,0.1957833333333333,-0.2459728419780731
497,53,218.9385,0.0003514541387024,1,112.04525756835938,60.54973983764648,12.0,61.0,0.2412895833333333,-0.0761095583438873
497,93,87.3945,0.0036527964205816,0,108.5883331298828,59.01584243774414,12.0,59.0,0.2518625,-0.046800211071968
497,104,155.7395,0.0015664429530201,2,111.51710510253906,60.14590072631836,12.0,63.0,0.2377401041666666,-0.0785901620984077
497,113,173.4751,4.47427293064877e-07,4,114.09368896484376,57.7219123840332,12.0,71.0,0.2010791666666666,-0.2054679691791534
497,120,184.3758,4.921700223713648e-06,4,113.67137145996094,62.83341598510742,12.0,64.0,0.2324760416666666,0.0098566757515072
497,133,125.3734,0.0025729306487695,2,115.23566436767578,59.99446868896485,12.0,67.0,0.2166833333333333,-0.1971960961818695
497,140,343.0705,0.0013472035794183,0,115.33023834228516,59.47368240356445,12.0,68.0,0.2040807291666666,-0.2015501707792282
497,155,347.529,6.263982102908277e-06,4,109.44711303710938,57.98400115966797,12.0,65.0,0.224503125,-0.0722210705280304
497,166,92.7316,0.0031950782997762,7,121.82884979248048,63.802364349365234,14.0,70.0,0.2108088541666666,-0.2451460659503936
497,170,323.6109,0.0,0,118.5854949951172,61.00814437866211,13.0,70.0,0.2119651041666666,-0.2283229976892471
497,175,159.1487,0.0010709172259507,8,113.40390014648438,59.41499328613281,12.0,67.0,0.2186744791666666,-0.1488293409347534
497,192,201.8652,6.711409395973154e-07,3,111.0011978149414,57.001583099365234,12.0,70.0,0.2044916666666666,-0.1059263125061988
497,199,289.4812,0.0016812080536912,6,111.69888305664062,61.56586456298828,12.0,63.0,0.2393854166666666,0.0193336121737957
497,207,322.412,0.0,11,108.89613342285156,57.43964385986328,12.0,66.0,0.2167916666666666,0.0099929263815283
498,0,164.5929,0.0016977628635346,5,117.4897003173828,60.4629020690918,12.0,73.0,0.203059375,-0.1751381456851959
498,5,190.1796,0.0,6,119.75945281982422,60.60105895996094,14.0,72.0,0.1996713541666666,-0.2862924337387085
499,15,83.4862,0.0004711409395973,3,109.97799682617188,59.56836318969727,12.0,61.0,0.240065625,-0.0277236625552177
501,21,250.9381,0.0021941834451901,0,108.85991668701172,56.16376495361328,11.0,68.0,0.2115765625,-0.0508405081927776
501,61,51.5134,0.0024465324384787,2,112.98825073242188,58.77303695678711,12.0,68.0,0.2130671875,-0.0868281200528144
501,89,121.6397,0.0005322147651006,3,113.76255798339844,58.69229507446289,12.0,71.0,0.1996192708333333,-0.0537957102060318
501,110,301.5386,0.0,5,120.55684661865234,58.07144165039063,12.0,79.0,0.1732973958333333,-0.345400333404541
501,117,2.5645,0.0003673378076062,0,124.77330780029295,62.05947494506836,14.0,78.0,0.18465625,-0.2801989614963531
501,130,155.3209,0.0006536912751677,3,113.21398162841795,58.2702751159668,12.0,71.0,0.19925625,-0.0718197524547576
501,135,183.2399,0.0028431767337807,7,113.4072036743164,58.4934196472168,12.0,70.0,0.2049354166666666,-0.0723104476928711
501,158,116.2795,3.8031319910514553e-06,3,113.62642669677734,58.58968734741211,12.0,70.0,0.2106822916666666,-0.1346228271722793
501,166,252.8058,0.0031559284116331,0,116.11583709716795,59.06793212890625,12.0,73.0,0.1874791666666666,-0.1142763644456863
501,172,350.796,0.0019011185682326,8,111.56403350830078,58.62294769287109,12.0,66.0,0.2216302083333333,-0.0740259289741516
501,185,325.3073,0.0027006711409395,9,112.30805206298828,55.34884262084961,12.0,73.0,0.1863286458333333,-0.1919998377561569
501,194,313.8481,0.0,2,121.03659057617188,57.59556579589844,12.0,80.0,0.1593677083333333,-0.3703132271766662
501,208,100.6579,2.237136465324385e-07,1,116.4628677368164,57.938568115234375,12.0,73.0,0.1795020833333333,-0.2062843292951584
501,221,180.9521,0.0032404921700223,5,108.82316589355467,54.7023811340332,11.0,71.0,0.1854307291666666,-0.0570102371275424
504,8,141.7764,0.0002378076062639,0,106.32322692871094,56.91764068603516,12.0,61.0,0.2418796875,0.0118213463574647
504,8,351.808,6.935123042505593e-06,0,105.17066955566406,56.58429336547852,11.0,61.0,0.2434088541666666,0.0452637635171413
504,10,164.1919,0.002569351230425,1,94.8329086303711,56.2926025390625,8.0,51.0,0.3062807291666666,0.3152324259281158
504,37,199.4067,0.0007190156599552,0,95.67633819580078,56.58918380737305,8.0,52.0,0.2995541666666667,0.3073147535324096
504,52,36.3205,3.02013422818792e-05,0,102.25184631347656,57.45449066162109,11.0,57.0,0.2630838541666667,0.1789547055959701
504,65,315.1424,0.0033319910514541,0,101.0342025756836,55.70539474487305,10.0,58.0,0.26085,0.1475151181221008
