exp,file_num,t_entry,motion_pre,arrival_calls,cat
504,159,37.6155,0.0021523489932885,0,sleeping
504,159,198.5787,8.277404921700225e-06,0,sleeping
504,159,331.56,0.0043076062639821,6,active
504,161,224.2081,0.0045742729306487,13,active
504,162,240.3624,0.0049612975391498,0,active
504,164,264.0936,0.0003742729306487,0,sleeping
504,164,291.9508,0.0506691275167785,0,active
504,165,165.6898,0.0016624161073825,2,sleeping
504,167,122.3429,1.1633109619686804e-05,0,sleeping
504,167,130.6919,2.2818791946308727e-05,2,sleeping
504,168,52.6903,0.0257519015659955,3,active
504,168,125.4736,0.0268944071588366,9,active
504,169,168.672,0.0028859060402684,1,sleeping
504,170,41.1077,0.0085953020134228,0,active
504,170,57.3176,0.0163064876957494,1,active
504,170,116.32,3.087248322147651e-05,2,sleeping
504,171,89.9777,0.0031051454138702,4,sleeping
504,171,292.4574,0.031007606263982,4,active
504,171,315.5074,0.0640400447427293,0,active
504,172,194.479,0.0235302013422818,6,active
504,172,263.616,0.0146440715883668,5,active
504,172,297.5169,0.0203823266219239,4,active
504,173,213.5737,0.0149015659955257,4,active
504,173,310.9846,0.0162154362416107,10,active
504,174,53.406,0.0058668903803131,0,active
504,174,234.3159,0.0185140939597315,4,active
504,174,349.5011,0.0084357941834451,1,active
504,176,196.9702,0.0,0,empty
504,176,297.6441,0.0093006711409395,6,active
504,177,38.9781,0.0135706935123042,9,active
504,177,79.0055,0.0154196868008948,0,active
504,177,256.9012,0.0126635346756152,7,active
504,177,274.2818,0.0128458612975391,5,active
504,178,137.7212,8.948545861297539e-07,0,sleeping
504,178,220.0323,0.0172263982102908,0,active
504,178,356.8116,0.016172706935123,0,active
504,179,131.0721,0.0408185682326621,0,active
504,179,163.2638,0.0279391498881431,5,active
504,179,309.3111,3.1319910514541385e-06,2,sleeping
504,179,339.1091,0.0123158836689038,2,active
504,180,39.7946,0.0295890380313199,1,active
504,181,28.8516,0.0580127516778523,4,active
504,181,98.0759,0.0423447427293064,6,active
504,181,194.7961,0.0287085011185682,0,active
504,182,30.7351,0.0122959731543624,5,active
504,182,126.8368,0.0,0,empty
504,182,314.1289,0.0,0,empty
504,182,317.4259,0.0157845637583892,0,active
504,183,31.5579,0.0275219239373601,6,active
504,183,295.1042,7.539149888143177e-05,1,sleeping
504,183,315.8398,0.010507158836689,2,active
504,184,283.4851,0.0,2,empty
504,185,166.317,0.0,0,empty
504,185,255.8441,0.0009577181208053,2,sleeping
504,185,328.5206,0.0100302013422818,1,active
504,186,349.5233,0.0009221476510067,7,sleeping
504,187,30.8613,0.0207214765100671,7,active
504,187,244.2009,0.0109561521252796,7,active
504,187,330.7245,0.0154123042505592,2,active
504,188,283.4843,0.0165850111856823,6,active
504,188,354.6243,0.0187753914988814,0,active
504,189,80.0647,0.0172436241610738,0,active
504,190,45.1716,5.592841163310963e-06,3,sleeping
504,190,110.8107,0.0061664429530201,7,active
504,191,264.1583,0.0018190156599552,10,sleeping
504,192,142.2427,1.5659955257270697e-06,5,sleeping
504,193,69.6809,6.263982102908277e-06,3,sleeping
504,193,214.233,0.05948322147651,8,active
504,195,33.8431,0.0044709172259507,1,active
504,195,137.3019,3.668903803131991e-05,0,sleeping
504,195,324.0231,0.0041957494407158,0,active
504,196,223.1303,5.995525727069351e-05,0,sleeping
504,197,222.6465,0.0048366890380313,0,active
504,197,335.8607,0.0163633109619686,1,active
504,198,209.1927,0.0159561521252796,6,active
504,199,29.4165,0.0068624161073825,0,active
504,199,132.3324,0.0031729306487695,6,sleeping
504,200,176.9204,1.6107382550335573e-05,5,sleeping
504,200,266.7054,0.0024373601789709,6,sleeping
504,201,49.9683,0.0260494407158836,1,active
504,202,226.8917,0.0070476510067114,17,active
504,203,42.4208,0.0,2,empty
504,204,47.8596,0.0106574944071588,5,active
505,3,6.8218,0.0108939597315436,1,active
505,3,49.902,0.0218326621923937,0,active
505,3,61.1924,0.0269304250559284,0,active
505,3,206.1903,0.0184530201342281,0,active
505,4,94.4925,0.0005767337807606,4,sleeping
505,4,118.9921,0.0012478747203579,1,sleeping
505,4,213.1387,0.0126344519015659,3,active
505,4,312.3261,0.0081295302013422,0,active
505,5,13.1764,0.002521029082774,3,sleeping
505,5,85.6057,0.0,0,empty
505,5,89.053,0.0105295302013422,3,active
505,5,117.0429,0.0,0,empty
505,6,191.1766,0.0,6,empty
505,6,203.3335,0.0,0,empty
505,7,183.4339,0.0,0,empty
505,7,265.4016,0.0,0,empty
505,7,289.8627,0.0073302013422818,0,active
505,7,302.9524,0.0204017897091722,7,active
505,8,294.9019,6.711409395973154e-07,3,sleeping
505,8,345.9653,0.0089944071588366,4,active
505,9,107.6536,0.0,0,sleeping
505,9,304.2269,0.0,4,sleeping
505,9,336.4532,0.0090836689038031,2,active
505,9,350.1861,0.0035302013422818,8,sleeping
505,10,115.9967,0.0,2,sleeping
505,11,56.775,0.0,0,sleeping
505,12,39.9118,0.0111619686800894,16,active
505,12,228.0014,0.0,3,sleeping
505,13,22.0077,0.0008814317673378,0,sleeping
505,13,55.558,2.237136465324385e-07,0,sleeping
505,13,233.3765,2.237136465324385e-06,5,sleeping
505,14,131.3324,0.0043328859060402,9,active
505,14,135.6336,0.0085114093959731,11,active
505,14,230.1352,0.0115695749440715,7,active
505,14,282.4118,0.0001234899328859,4,sleeping
505,15,153.3365,1.2304250559284115e-05,4,sleeping
505,15,247.724,0.021597091722595,13,active
505,16,260.7711,2.237136465324385e-07,4,sleeping
505,16,293.9624,0.0096695749440715,2,active
505,17,138.6568,0.0065111856823266,13,active
505,17,256.112,0.0006682326621923,4,sleeping
505,18,131.0439,0.0097087248322147,3,active
505,18,163.8674,0.0140022371364653,7,active
505,18,291.255,0.0130096196868008,8,active
505,19,298.2853,0.0235686800894854,12,active
505,20,129.3186,0.0048525727069351,5,active
505,21,19.7205,8.903803131991053e-05,2,sleeping
505,23,131.7753,1.2527964205816554e-05,4,sleeping
505,24,269.9793,0.0083060402684563,6,active
505,26,70.3862,7.67337807606264e-05,4,sleeping
505,27,254.1763,9.843400447427292e-06,7,sleeping
505,35,341.5235,0.0142049217002237,0,active
505,36,88.7391,0.0066480984340044,0,active
505,36,339.4175,2.237136465324385e-07,3,empty
505,37,1.0959,0.01008322147651,8,active
505,37,21.8944,0.0098563758389261,1,active
505,37,273.1268,0.0006060402684563,2,sleeping
505,37,284.3771,0.0063709172259507,9,active
505,38,323.7923,0.0082053691275167,8,active
505,39,63.3213,0.0120823266219239,8,active
505,39,213.8612,0.0070306487695749,9,active
505,40,129.5311,0.0092563758389261,6,active
505,46,331.1615,6.957494407158837e-05,1,sleeping
505,48,162.2812,0.0007380313199105,6,sleeping
505,56,101.925,0.0052304250559284,4,active
505,61,131.3004,5.123042505592841e-05,11,sleeping
505,61,212.3035,0.0042527964205816,2,active
505,63,286.1062,8.94854586129754e-06,10,sleeping
505,64,35.1281,0.0050852348993288,6,active
505,64,79.8436,3.8031319910514553e-06,6,sleeping
505,64,95.0442,0.0006818791946308,0,sleeping
505,65,63.4032,1.7002237136465325e-05,5,sleeping
505,70,351.0285,0.0102557046979865,6,active
505,73,341.1273,0.0035664429530201,0,sleeping
505,75,264.9904,0.0032803131991051,5,sleeping
505,76,153.8076,0.0001729306487695,0,sleeping
505,78,4.0714,0.0015968680089485,14,sleeping
505,83,354.0131,0.0037530201342281,0,sleeping
505,85,65.0803,0.0,3,empty
505,85,325.1886,0.0029863534675615,7,sleeping
505,86,8.4287,0.0,0,sleeping
505,86,72.6711,0.0063874720357941,1,active
505,86,119.0749,2.9082774049217005e-06,2,sleeping
505,86,163.4009,0.0020451901565995,7,sleeping
505,86,197.2407,0.0151286353467561,8,active
505,86,269.8745,0.0140051454138702,9,active
505,87,8.8692,0.0005597315436241,8,sleeping
505,87,88.2674,0.0106624161073825,5,active
505,87,193.791,0.0111852348993288,5,active
505,87,301.4553,0.0176816554809843,2,active
505,88,64.4123,0.0014955257270693,9,sleeping
505,88,195.9421,5.592841163310963e-06,0,sleeping
505,88,312.566,0.0036563758389261,4,sleeping
505,89,142.5663,0.0002861297539149,8,sleeping
505,90,270.4319,0.0093639821029082,2,active
505,94,295.9414,6.510067114093959e-05,10,sleeping
505,101,227.307,0.0001507829977628,5,sleeping
505,102,311.2129,4.451901565995526e-05,2,sleeping
505,120,0.8561,0.0174664429530201,0,active
505,121,50.275,0.000296644295302,12,sleeping
505,122,87.9277,0.0238738255033557,9,active
505,122,143.6009,0.0180599552572706,3,active
505,123,186.8466,0.0044087248322147,16,active
505,124,99.0003,0.0028333333333333,6,sleeping
505,124,224.1079,0.0137702460850111,9,active
505,124,322.7503,0.0026434004474272,11,sleeping
505,125,194.4417,0.0066422818791946,3,active
505,126,88.3167,0.0016436241610738,13,sleeping
505,126,318.5804,0.0017552572706935,4,sleeping
505,127,278.0256,0.0346284116331096,2,active
505,127,337.2429,0.0077890380313199,5,active
505,128,116.5515,0.0007800894854586,0,sleeping
505,128,251.0532,0.0144666666666666,6,active
505,129,30.409,0.003041610738255,9,sleeping
505,129,248.1815,3.3557046979865773e-06,0,sleeping
505,130,71.9896,1.2080536912751678e-05,5,sleeping
505,130,96.7186,0.001069351230425,2,sleeping
505,130,162.0135,0.0085127516778523,2,active
505,130,168.2144,0.0293821029082774,2,active
505,130,220.985,0.0203664429530201,6,active
505,132,38.4317,0.032762639821029,0,active
505,132,93.0753,0.0034612975391498,5,sleeping
505,132,177.6678,0.0078682326621923,1,active
505,132,240.8315,0.0084011185682326,1,active
505,132,327.9482,0.013407158836689,0,active
505,133,107.5586,0.0006219239373601,0,sleeping
505,133,249.0093,0.0023158836689038,8,sleeping
505,134,68.5029,0.0069250559284116,9,active
505,135,249.6738,0.01278322147651,9,active
505,135,273.5429,0.0115874720357941,5,active
505,136,3.7402,0.009965995525727,0,active
505,137,52.0957,0.0008606263982102,0,sleeping
505,138,55.7772,5.100671140939597e-05,0,sleeping
505,138,258.1031,9.328859060402686e-05,0,sleeping
505,139,234.8665,9.17225950782998e-06,0,sleeping
505,146,84.5128,0.0023429530201342,4,sleeping
505,156,171.8673,0.0,0,empty
505,157,34.8017,0.0,0,empty
505,158,68.8656,0.0,0,empty
505,158,100.9851,0.0,0,empty
505,158,167.9227,0.0,0,empty
505,158,176.9151,0.0083704697986577,0,active
505,160,58.1651,0.0078597315436241,0,active
505,160,113.768,0.026800447427293,18,active
505,160,289.3138,0.0027852348993288,2,sleeping
505,160,312.9173,0.002079418344519,0,sleeping
505,160,337.1343,0.0290818791946308,5,active
505,161,46.0024,0.0165237136465324,2,active
505,161,350.0195,0.0184953020134228,0,active
505,162,275.7547,2.6845637583892617e-06,8,sleeping
505,162,306.6137,0.0063246085011185,13,active
505,165,325.7707,0.0102666666666666,4,active
505,166,216.2418,0.0096516778523489,0,active
505,167,283.5497,0.0313420581655481,6,active
505,168,212.3216,0.0,0,empty
505,169,140.3596,1.7897091722595078e-06,5,sleeping
505,169,232.0847,4.47427293064877e-07,4,empty
505,172,105.9764,0.0159988814317673,3,active
505,172,341.2379,0.0189279642058165,15,active
505,173,81.7308,0.0124872483221476,8,active
505,173,272.0213,0.021593736017897,0,active
505,173,348.1562,0.0102118568232662,0,active
505,175,196.0084,0.0266073825503355,0,active
505,176,240.9284,0.0303029082774049,8,active
505,176,260.4287,0.0211729306487695,0,active
505,177,59.0861,0.0,0,empty
505,177,100.1876,0.0108668903803131,3,active
505,178,234.8494,0.0712425055928411,2,active
505,179,67.3831,0.0246234899328859,3,active
505,179,126.4934,0.0018664429530201,0,sleeping
505,179,233.4901,0.0025326621923937,0,sleeping
505,180,142.8631,0.0122228187919463,0,active
505,180,235.0692,0.0392903803131991,1,active
505,181,66.1878,0.0612284116331096,8,active
505,181,153.768,0.0408080536912751,0,active
505,182,322.0467,0.0215800894854586,8,active
505,183,109.0674,4.47427293064877e-07,0,sleeping
505,183,139.5204,0.0079362416107382,7,active
505,183,262.7185,0.0047040268456375,2,active
505,184,45.3742,0.0137304250559284,7,active
505,184,340.1942,0.0,8,sleeping
505,185,40.3739,0.0014501118568232,0,sleeping
505,185,81.1081,0.0311163310961968,10,active
505,186,52.1772,0.0218852348993288,2,active
505,186,147.9714,0.0396299776286353,11,active
505,187,190.7475,0.008276510067114,2,active
505,187,210.8953,0.0157532438478747,4,active
505,188,172.2139,0.0379503355704698,2,active
505,188,308.6149,0.0008127516778523,0,sleeping
505,188,353.4233,0.0024360178970917,0,sleeping
505,190,2.9485,0.0052780760626398,1,active
505,190,130.4081,0.012000447427293,3,active
505,191,256.4545,0.0295785234899328,0,active
505,192,271.8925,0.0032355704697986,1,sleeping
505,192,280.4435,0.009376062639821,1,active
505,193,310.3129,0.0018067114093959,0,sleeping
505,194,74.1632,0.0063684563758389,3,active
505,195,155.0685,0.0005977628635346,1,sleeping
505,198,295.6945,0.0178078299776286,13,active
505,200,121.5345,0.0080635346756152,2,active
505,200,195.9501,0.0071152125279642,6,active
505,209,200.2301,0.0073709172259507,18,active
506,7,41.7052,0.0085480984340044,1,active
506,8,101.8569,4.026845637583893e-06,0,sleeping
506,9,57.5776,0.0040114093959731,11,active
506,13,173.6436,0.0124223713646532,13,active
506,14,11.8806,7.606263982102909e-06,0,sleeping
506,14,289.2489,5.816554809843401e-06,4,sleeping
506,15,196.8276,0.0006599552572706,3,sleeping
506,15,278.3172,0.0074948545861297,12,active
506,16,288.5646,1.5659955257270697e-06,12,sleeping
506,17,22.5002,0.0015275167785234,2,sleeping
506,17,60.6593,0.0005944071588366,4,sleeping
506,17,183.1869,0.0097217002237136,15,active
506,17,267.2663,0.0018953020134228,3,sleeping
506,17,300.9596,0.0147610738255033,4,active
506,18,24.1458,0.0218744966442953,9,active
506,19,187.6232,0.0,2,empty
506,19,251.9534,0.0,2,empty
506,20,90.168,0.0042246085011185,0,active
506,20,236.8338,0.0097174496644295,0,active
506,20,264.1148,0.0005409395973154,0,sleeping
506,21,19.3248,0.012458836689038,2,active
506,21,267.6119,4.921700223713648e-06,0,sleeping
506,22,216.1663,0.0283478747203579,3,active
506,22,262.047,0.010217673378076,0,active
506,23,30.9649,0.0197868008948545,5,active
506,24,210.3569,0.0014979865771812,2,sleeping
506,25,225.1838,0.0127387024608501,0,active
506,25,321.0019,0.0087774049217002,1,active
506,26,90.4714,0.0039984340044742,6,active
506,27,7.7826,0.0004442953020134,6,sleeping
506,27,123.7814,0.0210002237136465,5,active
506,27,236.1686,0.022193288590604,1,active
506,28,100.1256,6.532438478747204e-05,0,sleeping
506,29,82.6299,0.0003946308724832,14,sleeping
506,30,81.9304,0.0,0,empty
506,30,281.7153,0.0556181208053691,6,active
506,31,69.8712,0.0408049217002237,8,active
506,31,85.6367,0.0050387024608501,0,active
506,31,128.092,0.045276062639821,5,active
506,31,307.7693,0.0175711409395973,3,active
506,32,219.8794,0.0012020134228187,12,sleeping
506,33,245.4254,7.158836689038031e-06,5,sleeping
506,34,66.5921,0.0105033557046979,0,active
506,34,305.3374,0.0094252796420581,4,active
506,34,349.9414,0.0238923937360178,5,active
506,35,108.6353,0.0088400447427293,8,active
506,35,218.7574,0.0036469798657718,4,sleeping
506,35,261.7785,0.0036979865771812,0,sleeping
506,36,216.7227,0.0140619686800894,0,active
506,36,348.7308,0.0072738255033557,4,active
506,36,355.4131,0.0042545861297539,0,active
506,37,158.5095,0.0117514541387024,2,active
506,38,264.1442,0.0002275167785234,0,sleeping
506,38,318.7403,1.789709172259508e-05,0,sleeping
506,39,41.0679,0.0347644295302013,9,active
506,39,306.6789,0.0018702460850111,4,sleeping
506,40,16.5797,0.0068928411633109,0,active
506,41,173.8192,0.0029510067114093,5,sleeping
506,43,38.6071,0.0012409395973154,5,sleeping
506,45,253.3337,0.000186577181208,4,sleeping
506,46,70.2621,0.0003149888143176,1,sleeping
506,46,184.9582,0.0015747203579418,8,sleeping
506,46,235.2301,0.0024055928411633,0,sleeping
506,46,297.5361,0.0029713646532438,11,sleeping
506,47,133.1627,0.0129926174496644,6,active
506,55,165.5213,0.0002689038031319,5,sleeping
506,55,245.6099,8.366890380313198e-05,4,sleeping
506,56,38.8885,0.008497091722595,4,active
506,56,87.6757,0.0431532438478747,0,active
506,57,337.8277,0.0,9,empty
506,58,264.4298,0.0,5,empty
506,58,311.1523,0.0097078299776286,8,active
506,59,191.1965,4.720357941834452e-05,11,sleeping
506,59,312.2756,0.0020460850111856,13,sleeping
506,59,319.4015,0.0178212527964205,9,active
506,60,73.7434,0.0214116331096196,5,active
506,63,172.9791,0.0112024608501118,9,active
506,63,211.9261,0.0177465324384787,11,active
506,64,337.2445,0.0008302013422818,8,sleeping
506,65,165.5321,0.0021026845637583,7,sleeping
506,66,49.7166,0.0001914988814317,8,sleeping
508,8,138.4566,0.0013977628635346,6,sleeping
508,15,150.6512,0.0045791946308724,12,active
508,17,39.0112,0.0024863534675615,13,sleeping
508,17,352.8935,7.382550335570472e-06,2,sleeping
508,18,26.7796,1.0514541387024608e-05,6,sleeping
508,19,36.1124,0.0080586129753915,8,active
508,19,156.6398,2.684563758389261e-05,5,sleeping
508,20,42.207,0.0053125279642058,8,active
508,20,56.3244,0.0052979865771812,11,active
508,27,284.7245,2.393736017897092e-05,8,sleeping
508,35,229.2533,0.0056436241610738,7,active
508,35,251.464,0.0166299776286353,16,active
508,36,308.9427,0.024086577181208,14,active
508,38,171.5145,0.0001118568232662,0,sleeping
508,38,236.2109,0.0,0,sleeping
508,38,338.5931,0.0038261744966442,0,active
508,39,37.6753,0.0035161073825503,8,sleeping
508,39,333.0078,0.004265995525727,0,active
508,40,29.5857,0.0162648769574944,1,active
508,40,231.349,0.0033776286353467,0,sleeping
508,41,127.9672,0.0003246085011185,1,sleeping
508,41,178.6543,0.0101510067114093,13,active
508,41,227.8526,0.0022628635346756,2,sleeping
508,49,206.1188,0.0008331096196868,15,sleeping
508,53,325.9499,0.0069393736017897,5,active
508,54,174.6246,0.0017040268456375,15,sleeping
508,55,193.7907,1.185682326621924e-05,3,sleeping
508,55,261.2068,0.0010496644295302,5,sleeping
508,55,276.6567,0.0028127516778523,3,sleeping
508,56,97.9701,0.000128187919463,0,sleeping
508,56,205.3782,0.0011225950782997,9,sleeping
508,56,321.7549,0.0134498881431767,9,active
508,57,80.636,0.003489932885906,0,sleeping
508,57,157.0678,0.0007581655480984,2,sleeping
508,57,177.8068,0.0086485458612975,12,active
508,58,16.3948,0.0006266219239373,1,sleeping
508,58,107.6413,0.0004192393736017,7,sleeping
508,58,206.5885,0.0025619686800894,7,sleeping
508,58,232.8939,0.0083098434004474,4,active
508,59,117.4385,0.0015917225950782,5,sleeping
508,60,162.1456,0.0003519015659955,11,sleeping
508,60,287.0473,0.000745413870246,10,sleeping
508,73,311.7267,0.0001586129753914,11,sleeping
508,78,117.2818,0.0202637583892617,10,active
508,79,273.8625,0.0073489932885906,13,active
508,80,284.072,0.0181089485458612,11,active
508,80,287.7961,0.0276805369127516,3,active
508,80,328.3219,0.0023064876957494,15,sleeping
508,81,1.5658,0.0120729306487695,4,active
508,81,16.0537,0.0063874720357941,0,active
508,82,0.4085,0.0096914988814317,0,active
508,82,186.6466,9.395973154362418e-06,3,sleeping
508,82,289.2641,2.9977628635346755e-05,9,sleeping
508,83,305.4499,9.619686800894856e-06,1,sleeping
508,83,324.1159,0.0008870246085011,4,sleeping
509,1,60.1847,5.1454138702460855e-06,0,sleeping
509,2,114.1574,5.369127516778524e-05,10,sleeping
509,3,8.9418,0.0236015659955257,0,active
509,3,73.102,0.0062006711409395,2,active
509,4,196.6153,0.0107147651006711,6,active
509,4,325.121,0.0020736017897091,0,sleeping
509,5,85.0201,1.2304250559284115e-05,4,sleeping
509,5,326.1168,0.0006507829977628,4,sleeping
509,6,94.6845,0.0001165548098434,3,sleeping
510,0,81.8448,0.0122340044742729,11,active
510,0,210.6163,0.0105686800894854,2,active
510,0,254.3373,0.011958836689038,2,active
510,1,82.0983,0.0148172259507829,6,active
510,1,204.7286,0.0011615212527964,7,sleeping
510,1,252.9985,0.0044691275167785,8,active
510,2,53.8063,1.1185682326621925e-06,1,sleeping
510,2,76.8382,0.043931096196868,1,active
510,2,338.1492,0.0214093959731543,12,active
510,3,82.8943,7.38255033557047e-06,0,sleeping
510,3,116.9571,0.0070668903803131,5,active
510,3,291.8386,0.0084756152125279,5,active
510,3,357.6569,0.0023829977628635,0,sleeping
510,4,46.3881,0.0080478747203579,14,active
510,5,101.3452,2.237136465324385e-06,1,sleeping
510,5,147.3732,0.0003295302013422,0,sleeping
510,5,213.9606,0.0171570469798657,9,active
510,6,285.6983,0.0001129753914988,10,sleeping
510,13,331.9813,0.0023628635346756,7,sleeping
510,14,212.9894,0.0011505592841163,17,sleeping
510,15,55.1483,0.0019823266219239,17,sleeping
510,15,105.5671,0.0022136465324384,6,sleeping
510,15,200.1654,0.0133633109619686,18,active
510,15,317.1448,0.0,0,empty
510,16,103.4725,0.0,0,empty
510,16,323.2669,0.0073026845637583,0,active
511,0,82.6731,0.0210055928411633,3,active
511,0,92.8122,0.0128984340044742,4,active
511,0,197.8947,0.002693288590604,1,sleeping
511,0,313.6027,0.0016257270693512,0,sleeping
511,0,326.7029,0.0221653243847874,0,active
511,1,5.7929,0.0115008948545861,9,active
511,1,39.9473,0.0159713646532438,3,active
511,1,124.6493,0.0047248322147651,1,active
511,2,341.7529,0.0383984340044742,0,active
511,3,169.2103,0.018789932885906,7,active
511,3,280.3249,0.0082639821029082,0,active
511,3,343.8366,0.0157823266219239,7,active
511,6,225.2839,0.0084738255033557,0,active
511,7,138.9898,0.0007489932885906,4,sleeping
511,9,26.2998,2.237136465324385e-07,0,empty
511,9,157.69,0.0140022371364653,1,active
511,9,219.6791,2.237136465324385e-07,2,empty
511,10,11.0016,6.711409395973154e-07,3,empty
511,10,53.7497,0.002007158836689,0,sleeping
511,10,80.9039,0.0020599552572706,4,sleeping
511,10,115.4032,0.0064762863534675,7,active
511,10,282.5483,0.0216859060402684,4,active
511,11,329.8785,0.0090344519015659,0,active
511,12,90.95,0.0047308724832214,0,active
511,12,185.9541,0.0220601789709172,7,active
511,12,223.1411,0.0130859060402684,7,active
511,12,269.2517,0.0136917225950783,0,active
511,12,354.6378,0.017421029082774,0,active
512,0,179.0339,0.0001270693512304,0,sleeping
512,0,211.1188,0.0065261744966442,12,active
512,0,239.5356,0.0173568232662192,11,active
512,1,86.0674,0.0014096196868008,1,sleeping
512,1,103.1077,0.0216261744966442,5,active
512,1,251.184,0.0035695749440715,8,sleeping
512,2,34.1861,0.01192774049217,3,active
512,2,77.8879,0.0212550335570469,12,active
512,2,114.5105,0.0162181208053691,0,active
512,2,252.9994,0.0293709172259507,15,active
512,3,166.7056,0.0099418344519015,11,active
512,3,247.1299,0.0095093959731543,7,active
512,4,99.6604,0.033669351230425,6,active
512,4,163.3155,0.0322926174496644,5,active
512,4,177.5614,0.0166507829977628,3,active
512,5,66.7192,0.0155436241610738,5,active
512,5,144.3552,0.0009740492170022,0,sleeping
512,5,242.3277,0.0198608501118568,8,active
512,5,266.0414,0.0114695749440715,0,active
512,6,192.5586,0.0243986577181208,1,active
512,7,61.111,0.0296089485458612,3,active
512,7,136.3927,0.0283293064876957,7,active
512,7,313.7583,0.0070306487695749,0,active
512,8,74.5065,0.0120335570469798,10,active
512,8,194.6951,0.0104510067114093,5,active
512,10,161.5828,0.0175002237136465,0,active
512,10,203.3584,0.0099181208053691,10,active
512,10,307.0759,0.0020261744966442,4,sleeping
512,10,332.833,0.0038944071588366,5,active
512,11,84.9282,0.0045523489932885,9,active
512,12,201.8243,5.816554809843401e-06,2,sleeping
512,13,67.6837,0.0020610738255033,2,sleeping
512,14,195.8241,0.0001590604026845,5,sleeping
512,23,340.8187,0.0121337807606263,2,active
512,24,79.1601,0.0136823266219239,6,active
512,25,79.8697,2.9753914988814324e-05,0,sleeping
512,25,239.9937,6.97986577181208e-05,0,sleeping
512,34,19.4261,3.512304250559284e-05,1,sleeping
512,34,226.4752,0.0016961968680089,2,sleeping
512,35,51.1419,0.005996644295302,4,active
512,35,174.0603,0.0191123042505592,11,active
512,35,266.5997,0.0026129753914988,3,sleeping
512,36,83.262,0.0029552572706935,5,sleeping
512,36,197.9874,0.0274400447427293,2,active
512,36,345.2146,0.0210671140939597,4,active
512,37,185.566,0.0004912751677852,7,sleeping
512,45,216.8327,0.0012407158836689,3,sleeping
512,45,348.5809,0.0007375838926174,10,sleeping
512,46,20.7719,0.0028107382550335,5,sleeping
512,53,55.5271,0.0073100671140939,14,active
512,55,159.4075,0.0021756152125279,12,sleeping
512,56,39.2474,0.0029319910514541,4,sleeping
512,56,101.4183,0.0059563758389261,0,active
512,57,48.6165,8.948545861297539e-07,3,sleeping
512,57,211.042,0.0029268456375838,8,sleeping
512,57,252.386,0.0174042505592841,2,active
512,57,257.1586,0.0175402684563758,3,active
512,57,349.3863,0.0006123042505592,0,sleeping
512,58,7.7238,5.145413870246085e-05,1,sleeping
512,58,75.2214,0.0154519015659955,1,active
512,58,105.7249,0.0253586129753915,10,active
512,58,151.1462,0.0154532438478747,0,active
512,58,251.6947,0.0095333333333333,7,active
512,59,2.9889,0.0161013422818791,12,active
512,59,172.6703,0.0214069351230425,8,active
512,59,330.4493,0.0118789709172259,3,active
512,60,143.0907,0.0228304250559284,2,active
512,60,306.4556,0.0022847874720357,0,sleeping
512,61,323.8126,0.0366807606263982,2,active
512,61,350.5201,0.0290078299776286,0,active
512,62,115.2502,0.0251653243847874,5,active
512,66,215.4207,0.0005156599552572,3,sleeping
512,85,82.3964,0.013848322147651,1,active
512,86,94.7659,0.0032393736017897,9,sleeping
512,86,203.7507,0.0053604026845637,6,active
512,87,110.2742,0.0047199105145413,14,active
512,87,168.7107,0.0183852348993288,10,active
512,87,343.0925,6.935123042505594e-06,0,sleeping
512,88,59.9795,9.395973154362418e-06,7,sleeping
512,88,99.8849,0.0137838926174496,1,active
512,88,256.9741,0.0164704697986577,12,active
512,88,274.3873,0.046603803131991,3,active
512,89,28.1776,0.0045706935123042,6,active
512,89,66.2059,0.0324926174496644,0,active
512,89,110.7797,0.0296029082774049,2,active
512,90,29.9219,3.131991051454139e-06,0,sleeping
512,90,76.0341,0.0009586129753914,13,sleeping
512,90,205.6223,0.008842058165548,13,active
512,90,264.4086,0.0011729306487695,4,sleeping
512,91,25.2777,0.0102944071588366,0,active
512,91,210.3623,1.5659955257270697e-06,0,sleeping
512,91,224.9336,0.0054841163310961,9,active
512,91,229.8851,0.0147720357941834,11,active
512,91,307.7481,0.0037957494407158,0,active
512,91,352.631,5.369127516778524e-06,0,sleeping
512,92,110.5039,4.47427293064877e-07,0,sleeping
512,92,202.4922,0.0114073825503355,0,active
512,92,260.9433,0.001959284116331,0,sleeping
512,92,349.3253,0.0178060402684563,8,active
512,93,254.141,1.7449664429530202e-05,0,sleeping
512,94,268.2179,0.0004098434004474,0,sleeping
512,96,249.144,0.001038255033557,2,sleeping
512,97,2.7612,0.0028069351230425,0,sleeping
512,97,85.4417,0.032186577181208,1,active
512,97,240.3315,0.0002011185682326,0,sleeping
512,97,271.1748,0.0029785234899328,8,sleeping
512,98,342.0697,0.0009912751677852,11,sleeping
512,99,70.2197,0.0017035794183445,4,sleeping
512,99,151.6745,0.0020369127516778,1,sleeping
512,104,223.8903,6.39821029082774e-05,8,sleeping
512,105,24.5185,0.0014440715883668,1,sleeping
512,105,305.5108,3.48993288590604e-05,0,sleeping
512,107,227.6555,3.176733780760627e-05,9,sleeping
512,109,344.5492,4.026845637583893e-06,0,sleeping
512,110,171.8885,0.0013353467561521,12,sleeping
512,112,111.8752,0.0,0,sleeping
512,112,313.267,0.0,2,empty
512,112,332.1825,0.0039774049217002,12,active
512,113,168.6568,0.0,0,empty
512,113,196.1784,0.0,0,empty
